order_item_id,order_id,food_id,quantity
27350,23554,4488,3
27351,35163,4596,5
27352,5651,3961,3
27353,234,4067,3
27354,4611,1098,3
27355,19359,2950,5
27356,544,1848,3
27357,11845,213,3
27358,34568,189,5
27359,14219,241,4
27360,37062,2074,4
27361,10182,3124,1
27362,17283,1812,4
27363,41346,423,4
27364,1980,4699,3
27365,33135,4072,1
27366,49115,3934,4
27367,7859,3529,1
27368,29004,1249,5
27369,32207,412,3
27370,20116,4168,2
27371,22251,730,5
27372,13180,1461,5
27373,12493,3186,2
27374,38523,2552,4
27375,7152,2492,2
27376,21243,4535,4
27377,49282,1534,4
27378,49026,682,1
27379,38346,1677,1
27380,35134,1157,5
27381,24052,1542,4
27382,19785,3186,4
27383,22845,170,2
27384,11052,3415,1
27385,21741,430,4
27386,981,3655,2
27387,24480,2823,2
27388,20201,185,4
27389,22413,2896,1
27390,38595,565,3
27391,44809,4115,1
27392,41915,4012,2
27393,33070,4234,3
27394,18315,626,4
27395,25897,2903,3
27396,26996,4435,1
27397,21696,81,5
27398,8434,4016,2
27399,14713,1723,1
27400,45628,2187,1
27401,43501,166,1
27402,42654,1222,3
27403,10098,92,2
27404,34221,1344,4
27405,14137,3226,2
27406,29719,2145,2
27407,21584,4079,5
27408,10538,879,3
27409,43441,844,3
27410,43050,4258,5
27411,29730,4194,2
27412,43000,4281,4
27413,35450,3134,1
27414,9819,4952,4
27415,14642,2671,2
27416,10112,2929,4
27417,35747,2827,3
27418,43626,3784,4
27419,4310,2178,5
27420,23287,4385,3
27421,3946,3997,2
27422,37702,4418,4
27423,13162,2407,4
27424,14519,2713,5
27425,5089,2959,3
27426,42899,4638,2
27427,32548,1123,4
27428,36871,817,4
27429,48299,4540,3
27430,40776,1952,4
27431,46493,1692,1
27432,39368,3775,5
27433,27608,4973,4
27434,30461,3335,3
27435,38324,2074,5
27436,8968,667,1
27437,25477,795,2
27438,15992,3563,3
27439,3471,3462,4
27440,43991,457,4
27441,20245,3742,2
27442,1474,414,2
27443,32589,226,5
27444,22399,2144,3
27445,10017,3496,4
27446,44985,3612,3
27447,22158,4268,4
27448,1037,4340,2
27449,44059,1375,5
27450,22111,3696,3
27451,36443,234,2
27452,39310,4090,5
27453,23345,4949,5
27454,43402,920,5
27455,11792,1168,1
27456,32183,1524,1
27457,30972,379,4
27458,40563,2240,5
27459,4600,2892,5
27460,30548,1407,2
27461,11497,28,3
27462,8830,549,5
27463,28875,2144,4
27464,39012,3693,5
27465,20333,1853,4
27466,31846,2420,2
27467,1730,1905,4
27468,9310,1416,3
27469,9035,1148,3
27470,38939,2566,5
27471,38134,4846,3
27472,6492,1333,1
27473,8385,1657,4
27474,44302,2781,3
27475,18847,3530,3
27476,12740,1197,3
27477,26612,4857,2
27478,15529,2795,3
27479,20279,69,2
27480,15512,4449,3
27481,49564,3506,3
27482,34741,2738,4
27483,22803,3359,5
27484,45798,2094,2
27485,41734,928,4
27486,36084,984,5
27487,5433,672,5
27488,37853,4624,2
27489,29761,567,4
27490,27107,2758,1
27491,6414,2052,3
27492,47224,3392,4
27493,10942,2174,4
27494,29655,1745,1
27495,40652,3251,3
27496,14430,4462,4
27497,34620,1206,2
27498,43115,1934,4
27499,33,4465,2
27500,33001,50,4
27501,33318,540,3
27502,2357,431,5
27503,2310,3280,5
27504,16272,4496,3
27505,31023,441,5
27506,49018,660,4
27507,18692,4490,4
27508,24841,4101,5
27509,9356,1912,5
27510,13805,4224,4
27511,30515,90,1
27512,31994,2018,1
27513,20481,4960,1
27514,10349,3088,2
27515,15466,4607,1
27516,42397,2745,4
27517,46979,2081,1
27518,21778,3141,5
27519,22520,3531,3
27520,28724,4731,4
27521,32050,2,3
27522,7361,1982,4
27523,27067,1212,3
27524,43961,4512,4
27525,21920,4213,3
27526,11495,1808,2
27527,6822,2638,5
27528,32308,1489,2
27529,9744,2845,3
27530,27567,3142,1
27531,19449,2153,4
27532,45518,1121,3
27533,36739,4867,2
27534,30677,3505,3
27535,16846,3745,4
27536,43456,1030,2
27537,41857,3942,3
27538,7607,2708,3
27539,48719,724,3
27540,7782,4211,3
27541,12755,2845,4
27542,19203,1587,5
27543,407,1254,3
27544,45531,4006,1
27545,25749,89,2
27546,9953,3683,1
27547,15601,2861,3
27548,11705,4797,3
27549,5045,3070,3
27550,1469,3327,5
27551,43962,2747,1
27552,5726,782,1
27553,289,4070,1
27554,28266,4019,5
27555,19222,3882,4
27556,23777,4501,4
27557,14245,1411,2
27558,23490,3194,4
27559,15501,745,2
27560,13609,4858,1
27561,7616,2613,5
27562,37716,389,2
27563,45407,4841,2
27564,12253,2488,4
27565,45550,1797,4
27566,48614,1718,2
27567,31654,4956,2
27568,46155,572,1
27569,39959,1534,1
27570,1507,4211,2
27571,23367,1127,4
27572,42602,4234,4
27573,42351,354,2
27574,48649,2987,5
27575,31841,1592,1
27576,43968,2512,3
27577,47651,829,4
27578,42612,2790,4
27579,13343,1622,1
27580,3109,4756,5
27581,21540,113,4
27582,26286,1774,3
27583,43486,767,5
27584,24690,3392,3
27585,17941,3453,5
27586,40479,816,3
27587,35707,593,3
27588,41862,608,4
27589,32836,3047,2
27590,32327,30,3
27591,28936,3596,1
27592,6503,1570,5
27593,14058,3077,3
27594,27246,2440,2
27595,9834,2936,5
27596,9264,3219,5
27597,39151,1064,3
27598,29001,1361,4
27599,45239,164,4
27600,27811,3694,4
27601,2,231,3
27602,29249,3733,5
27603,9004,2547,5
27604,11474,540,3
27605,19014,4494,3
27606,42081,3482,2
27607,40632,3374,5
27608,26494,1365,1
27609,8957,3448,5
27610,31614,3924,1
27611,18258,1741,4
27612,7206,1681,5
27613,9579,166,5
27614,30289,1932,4
27615,33567,173,4
27616,26458,3997,2
27617,44098,3088,4
27618,49218,1997,4
27619,37016,1811,2
27620,25559,4384,3
27621,32627,3741,2
27622,9147,1833,1
27623,31250,859,4
27624,27752,311,2
27625,40769,3289,3
27626,13707,2226,3
27627,36586,993,3
27628,22001,3894,2
27629,11875,291,2
27630,23320,3356,4
27631,21674,4963,2
27632,24363,1723,1
27633,46322,2971,2
27634,9091,1561,5
27635,42689,182,5
27636,27502,2237,5
27637,18482,1705,2
27638,5301,1680,5
27639,25424,3109,5
27640,36826,2770,3
27641,41061,699,1
27642,39043,504,2
27643,26756,2046,1
27644,16378,3570,3
27645,24412,3726,2
27646,1223,177,5
27647,39708,4870,3
27648,31140,4646,1
27649,37789,1325,5
27650,34687,439,1
27651,33128,805,2
27652,24418,4262,3
27653,34313,3816,4
27654,5248,4641,3
27655,47803,2056,3
27656,43575,1895,3
27657,2493,2348,3
27658,10807,2686,4
27659,45911,4050,4
27660,40886,4249,5
27661,8841,840,2
27662,33102,3668,5
27663,6663,3862,3
27664,19220,3330,3
27665,37132,2092,3
27666,3084,1219,4
27667,31524,1279,2
27668,23599,2499,4
27669,35486,1162,5
27670,45483,4346,5
27671,39696,49,4
27672,46504,4110,4
27673,24579,3686,2
27674,43519,2314,2
27675,19027,736,3
27676,28311,1632,4
27677,6915,3393,3
27678,46015,188,5
27679,1686,2679,5
27680,35469,259,3
27681,44251,31,1
27682,41874,2984,2
27683,13938,3439,4
27684,6865,3618,2
27685,21361,2797,5
27686,9517,3482,2
27687,22895,4376,5
27688,43548,1673,1
27689,1412,4888,2
27690,31732,1684,4
27691,34777,174,2
27692,45440,2296,1
27693,35930,3222,5
27694,41028,1476,2
27695,25080,3685,2
27696,22082,586,3
27697,22002,2697,3
27698,16048,3882,2
27699,23698,859,2
27700,5927,1498,2
27701,21428,1168,4
27702,28619,4612,1
27703,20539,917,4
27704,3548,582,1
27705,98,1052,1
27706,41251,4459,4
27707,18079,2537,4
27708,44389,2710,2
27709,40619,1386,5
27710,1526,3391,2
27711,47817,3736,1
27712,5438,184,1
27713,27680,1988,2
27714,36842,4477,3
27715,497,2304,3
27716,47431,1793,3
27717,49508,301,1
27718,25691,4591,3
27719,27915,4096,1
27720,6111,3909,2
27721,26427,1304,4
27722,47266,2345,2
27723,32995,2065,5
27724,17890,3626,3
27725,32026,1079,2
27726,12198,822,1
27727,3246,4499,2
27728,24473,1483,2
27729,37564,4815,5
27730,33346,4681,5
27731,31905,2312,3
27732,8349,709,1
27733,30848,4693,1
27734,13768,1978,3
27735,21644,402,1
27736,31605,359,3
27737,10419,489,4
27738,11916,407,1
27739,13103,4213,3
27740,40239,2508,4
27741,11623,509,1
27742,3840,588,4
27743,13339,235,5
27744,36730,884,4
27745,21074,657,1
27746,30950,1280,5
27747,20459,1797,1
27748,8642,4825,3
27749,10938,4812,3
27750,40167,2260,3
27751,28229,647,2
27752,28906,1630,1
27753,27830,4507,3
27754,41099,245,1
27755,10834,2058,3
27756,3139,107,5
27757,32720,2345,2
27758,27861,4431,2
27759,28357,4894,3
27760,25500,145,1
27761,38306,4600,2
27762,30803,3862,1
27763,25913,4330,4
27764,43919,1206,3
27765,2410,1771,3
27766,12858,119,1
27767,34752,4172,3
27768,35403,1162,5
27769,19885,3636,4
27770,22468,782,2
27771,15125,1568,4
27772,6181,1204,5
27773,38273,4607,5
27774,35524,4066,3
27775,20601,810,3
27776,43766,1585,4
27777,19475,2202,3
27778,30880,4851,1
27779,4805,1753,3
27780,31742,4809,2
27781,2065,2331,5
27782,13542,4859,2
27783,31898,220,1
27784,37510,3449,3
27785,29809,3742,2
27786,27655,3675,5
27787,6331,140,5
27788,19124,4076,2
27789,42365,3249,4
27790,33578,4479,5
27791,27084,4217,4
27792,41713,3935,3
27793,25923,3737,4
27794,34723,3681,2
27795,15225,587,1
27796,45106,3274,4
27797,46920,778,2
27798,37847,1792,5
27799,18665,3904,3
27800,2914,2405,3
27801,30472,3368,2
27802,6095,2512,4
27803,29084,674,2
27804,25619,765,1
27805,7818,2662,5
27806,1984,4486,1
27807,40740,4832,5
27808,4216,3728,1
27809,39368,3,4
27810,23743,4087,3
27811,18870,33,1
27812,18465,982,3
27813,29441,1846,2
27814,31506,3281,3
27815,16794,2423,4
27816,13735,1597,5
27817,917,2487,3
27818,4600,128,1
27819,36449,4159,2
27820,16749,912,3
27821,11391,4979,3
27822,49171,1837,1
27823,23330,1020,3
27824,21580,3893,5
27825,6875,4549,3
27826,4997,2528,4
27827,23048,3194,1
27828,1187,4206,1
27829,24399,2388,5
27830,23599,1005,5
27831,10457,2920,3
27832,32579,1500,5
27833,9426,4607,4
27834,41288,21,2
27835,49983,3578,4
27836,23139,1920,1
27837,40754,4347,5
27838,43192,258,1
27839,41613,1840,2
27840,2598,4872,3
27841,40790,2768,1
27842,34443,1619,2
27843,42911,1410,3
27844,30115,4429,4
27845,10146,1581,5
27846,20653,281,2
27847,12093,3335,4
27848,40295,1780,3
27849,6112,2402,4
27850,35703,2148,5
27851,15805,835,1
27852,48198,1621,1
27853,15792,4760,4
27854,32323,4096,4
27855,41066,3245,5
27856,43763,266,3
27857,770,2373,1
27858,10660,4931,2
27859,33279,1751,3
27860,8227,3757,2
27861,47746,334,5
27862,25413,4907,4
27863,6751,1819,3
27864,21722,2184,5
27865,31944,775,4
27866,35750,442,3
27867,47057,1827,4
27868,20442,3663,5
27869,18534,578,4
27870,40396,1525,1
27871,47926,4650,5
27872,31239,2353,5
27873,49659,2511,1
27874,7228,1481,2
27875,45513,3652,3
27876,1702,2948,2
27877,49101,3614,5
27878,34689,4783,4
27879,13557,369,3
27880,16890,2510,1
27881,35412,4078,5
27882,42427,803,4
27883,44282,3341,1
27884,5639,4211,5
27885,34529,1986,3
27886,28798,4514,3
27887,41976,4516,1
27888,38570,1149,2
27889,8161,47,2
27890,44303,3262,2
27891,46577,531,3
27892,14192,1360,4
27893,39686,3262,1
27894,31208,2362,2
27895,9045,3906,1
27896,27636,4232,3
27897,44008,180,1
27898,9735,2504,3
27899,23252,2977,1
27900,46634,3027,3
27901,9764,2478,1
27902,45216,48,1
27903,25818,1046,2
27904,41505,79,1
27905,33936,2425,2
27906,8805,228,1
27907,32679,4336,3
27908,22560,1167,4
27909,6464,286,1
27910,13159,3893,1
27911,12956,1710,2
27912,41207,184,5
27913,14307,3295,5
27914,34650,4557,2
27915,9151,1722,1
27916,9072,3552,4
27917,22304,1724,2
27918,30237,373,4
27919,43545,1674,1
27920,21164,3495,3
27921,19376,2089,4
27922,9685,1273,2
27923,28094,2319,4
27924,44990,1534,4
27925,2974,4776,3
27926,23565,2185,4
27927,43709,1597,1
27928,42545,1380,3
27929,12212,977,2
27930,46271,2197,5
27931,8234,3147,3
27932,41926,4525,4
27933,38962,2055,5
27934,13051,2561,4
27935,21936,182,2
27936,44344,3012,4
27937,43539,2667,4
27938,1496,2319,4
27939,38,2195,5
27940,26602,2893,4
27941,6769,4329,5
27942,44139,2146,5
27943,28281,805,2
27944,722,2670,5
27945,36147,4735,1
27946,7657,4810,5
27947,14413,3605,5
27948,5034,4593,4
27949,10324,3823,2
27950,7282,3069,2
27951,31124,4183,5
27952,41942,3223,4
27953,43293,2834,3
27954,6363,191,3
27955,49173,2990,5
27956,19314,366,5
27957,30024,819,1
27958,40691,4849,5
27959,35957,1095,5
27960,2735,4512,3
27961,49199,728,5
27962,19459,28,4
27963,25903,3842,4
27964,33172,2600,3
27965,26704,2390,1
27966,30485,120,5
27967,23765,1562,1
27968,10978,2282,4
27969,39655,4197,2
27970,21871,4600,4
27971,16275,3008,4
27972,47082,3985,5
27973,38073,256,5
27974,41219,100,5
27975,30739,1761,1
27976,34509,1479,3
27977,6651,3491,1
27978,44149,4957,2
27979,19696,3835,2
27980,37651,3135,4
27981,37575,3241,4
27982,6692,1079,4
27983,7535,4068,5
27984,35140,25,3
27985,48083,3978,5
27986,26296,4473,5
27987,15292,4914,1
27988,9725,4579,4
27989,48595,873,1
27990,27957,58,3
27991,12648,771,5
27992,10605,4979,4
27993,26660,3555,4
27994,31049,3650,5
27995,27309,4712,2
27996,37677,1193,1
27997,46361,705,3
27998,37791,3312,4
27999,9413,2102,5
28000,34647,4670,2
28001,12985,3272,4
28002,23644,1003,5
28003,44909,4468,3
28004,27412,357,2
28005,46545,911,4
28006,46738,4256,5
28007,45875,2050,4
28008,31431,3293,2
28009,9066,4537,3
28010,9085,1665,4
28011,17915,3087,3
28012,24621,191,1
28013,10663,3503,5
28014,39607,65,1
28015,44321,3464,3
28016,20820,691,3
28017,8603,4261,2
28018,20177,4019,2
28019,5956,4633,5
28020,38555,4170,4
28021,18841,2507,3
28022,20083,4934,1
28023,40823,3531,4
28024,11751,3088,1
28025,36852,1027,1
28026,20045,1376,3
28027,31577,2942,1
28028,20788,4805,3
28029,2761,600,5
28030,22294,2782,5
28031,18931,4290,2
28032,7578,625,1
28033,20822,4701,2
28034,26959,1289,3
28035,7806,1005,4
28036,11955,3185,3
28037,24095,196,5
28038,3376,3920,1
28039,9103,1054,2
28040,17287,3869,3
28041,48102,4496,4
28042,19727,3874,3
28043,18147,3455,5
28044,9708,4377,2
28045,11266,426,3
28046,8464,4257,3
28047,21602,3800,5
28048,6620,3790,4
28049,5161,249,3
28050,18724,3380,5
28051,6080,3992,2
28052,13090,3918,2
28053,45482,4015,4
28054,25619,1633,2
28055,43137,3253,2
28056,41355,3064,3
28057,26773,4510,3
28058,28637,4325,1
28059,9380,464,5
28060,19144,1233,5
28061,45111,3135,4
28062,1378,205,1
28063,49964,2196,3
28064,37414,1566,1
28065,32045,2946,1
28066,22849,4317,5
28067,44785,1276,3
28068,19932,18,3
28069,2771,4200,4
28070,29977,3678,1
28071,45209,1531,2
28072,17940,1199,3
28073,9912,3888,4
28074,44784,755,5
28075,22526,4722,5
28076,11231,2713,4
28077,37416,4464,1
28078,20169,4115,1
28079,4531,3435,5
28080,14327,1321,5
28081,39286,3718,3
28082,49165,3882,2
28083,1544,3963,3
28084,30547,3232,5
28085,32487,1297,5
28086,14261,136,5
28087,36284,594,2
28088,34886,4009,1
28089,9996,342,5
28090,36766,310,5
28091,23259,4579,1
28092,37707,2968,5
28093,10334,613,4
28094,37398,3513,3
28095,42309,4819,1
28096,6968,521,5
28097,26926,3879,3
28098,13673,3846,1
28099,16028,3479,3
28100,26230,4364,1
28101,12266,3875,4
28102,46357,3599,2
28103,33275,975,4
28104,29085,891,5
28105,25588,4876,2
28106,43373,1612,1
28107,37926,347,1
28108,8917,1086,4
28109,20230,3937,2
28110,39339,2213,4
28111,7001,1692,2
28112,49882,1364,3
28113,43721,3604,5
28114,33539,1815,2
28115,19183,350,3
28116,22457,3325,1
28117,4616,1644,5
28118,35735,4223,3
28119,34067,170,1
28120,27594,1907,1
28121,7069,2746,5
28122,36019,153,2
28123,5003,4597,1
28124,47860,1249,3
28125,13937,4424,2
28126,35804,2363,2
28127,37271,3178,3
28128,21596,1678,4
28129,31589,1700,3
28130,38068,1314,2
28131,30654,2401,3
28132,6179,3718,2
28133,47520,3932,2
28134,46363,1028,4
28135,8758,1649,5
28136,18130,2395,4
28137,28097,4740,3
28138,12901,2613,1
28139,10914,3868,5
28140,24358,1448,2
28141,9741,496,3
28142,25740,491,3
28143,5110,717,2
28144,42285,2295,3
28145,44596,4130,4
28146,30146,2836,1
28147,434,4320,2
28148,29326,3377,2
28149,45145,4477,5
28150,16995,4937,5
28151,14038,4280,1
28152,18768,3815,5
28153,42987,703,3
28154,47440,554,5
28155,6417,2541,2
28156,18597,2559,5
28157,39284,1683,5
28158,23753,428,4
28159,37362,774,4
28160,37400,679,2
28161,33696,1741,2
28162,6927,1462,3
28163,28819,1578,2
28164,40898,2177,3
28165,3836,2144,3
28166,13916,3258,5
28167,7217,3206,4
28168,41280,706,3
28169,10778,3920,4
28170,37904,147,2
28171,2052,3498,1
28172,32537,3753,2
28173,21372,3519,4
28174,39678,3366,4
28175,9217,4403,1
28176,23093,1041,3
28177,29655,4041,1
28178,16237,1307,3
28179,49922,3678,3
28180,5591,487,2
28181,32156,3498,2
28182,11235,4101,3
28183,43205,1626,2
28184,24948,223,2
28185,7279,779,4
28186,32286,955,4
28187,5082,2867,2
28188,35723,4783,2
28189,37801,2809,5
28190,12245,1246,4
28191,21365,4860,4
28192,48223,4632,3
28193,42301,4020,4
28194,2313,1713,4
28195,2650,2017,3
28196,9844,3079,1
28197,16151,1955,3
28198,18971,678,1
28199,26017,567,3
28200,13383,2213,5
28201,43556,4241,1
28202,30086,2059,5
28203,4956,597,4
28204,14021,4384,4
28205,49608,4109,1
28206,46512,4722,1
28207,13881,3032,3
28208,23393,855,2
28209,2897,3184,2
28210,29178,1239,5
28211,18499,2272,4
28212,14596,2104,1
28213,43756,620,4
28214,12047,2,1
28215,6827,3517,2
28216,7918,4139,2
28217,46050,149,1
28218,5462,2957,4
28219,49990,2314,5
28220,28392,3596,2
28221,19658,4928,1
28222,42183,182,2
28223,44048,2501,2
28224,21467,4574,2
28225,33338,447,4
28226,42768,274,5
28227,31990,4396,1
28228,36487,1060,3
28229,4721,585,3
28230,22242,3133,5
28231,11230,3425,5
28232,39173,4368,5
28233,15870,4710,2
28234,8971,13,5
28235,44741,275,5
28236,10238,2587,1
28237,17059,1943,5
28238,39516,155,3
28239,35183,4252,3
28240,14394,4734,3
28241,10906,2385,4
28242,30414,485,2
28243,38913,1952,2
28244,36435,937,3
28245,17714,612,1
28246,34333,3466,5
28247,36908,1579,2
28248,26893,2010,3
28249,43329,1561,2
28250,45066,4055,4
28251,16273,517,3
28252,24163,668,5
28253,29302,1986,2
28254,39463,1851,2
28255,32923,692,1
28256,19628,1119,4
28257,26972,2064,1
28258,17538,1013,4
28259,20958,1949,2
28260,11117,3900,2
28261,15485,3196,3
28262,7141,4586,5
28263,49204,3455,4
28264,38594,3144,5
28265,14214,668,5
28266,17472,3614,3
28267,46421,4838,4
28268,9432,3043,5
28269,42719,2079,5
28270,32209,1429,3
28271,43474,501,4
28272,25110,4287,4
28273,33785,1381,4
28274,29732,1439,1
28275,22830,4664,1
28276,3996,466,5
28277,2487,3328,5
28278,6913,981,2
28279,27847,1176,1
28280,11345,3438,5
28281,23888,933,2
28282,14429,88,2
28283,18190,4424,1
28284,19493,81,3
28285,17192,1410,5
28286,28362,483,3
28287,27731,2776,4
28288,35633,2037,4
28289,13794,4957,4
28290,18228,3653,2
28291,993,775,4
28292,17641,3199,5
28293,49370,2027,5
28294,39776,440,3
28295,14418,2830,1
28296,23658,2889,1
28297,41156,2407,4
28298,31625,3301,5
28299,14902,4877,4
28300,28190,589,3
28301,14138,1091,5
28302,8717,98,3
28303,8072,2501,4
28304,1484,2088,3
28305,14292,2460,4
28306,32264,2885,1
28307,5528,4286,4
28308,12336,4212,3
28309,40398,2254,3
28310,12311,182,2
28311,8408,2969,3
28312,3620,1912,5
28313,49383,4665,4
28314,42497,1996,2
28315,13174,3180,3
28316,44031,4266,1
28317,42575,3209,5
28318,3667,4978,4
28319,5340,269,2
28320,2168,2857,3
28321,12536,4766,3
28322,602,320,1
28323,28464,383,3
28324,45595,2744,3
28325,29758,107,1
28326,33132,4848,4
28327,12230,4161,2
28328,37860,2312,5
28329,17013,768,5
28330,15015,820,3
28331,9971,3993,5
28332,36160,4121,5
28333,22430,154,1
28334,2148,1563,3
28335,12500,3125,3
28336,30954,3933,4
28337,9675,2257,2
28338,11296,4713,1
28339,6491,2724,5
28340,4754,4385,3
28341,10750,1991,2
28342,14747,3356,4
28343,35366,3346,1
28344,17016,3621,2
28345,14112,3688,4
28346,2991,1349,2
28347,17735,3908,3
28348,9066,4950,3
28349,31815,1669,3
28350,22609,4476,4
28351,42362,4775,4
28352,48674,627,2
28353,48122,1540,2
28354,39509,3613,5
28355,40820,2365,4
28356,47575,4706,3
28357,30918,2282,1
28358,46260,2541,2
28359,32393,315,5
28360,39476,396,4
28361,32164,1091,3
28362,14417,742,5
28363,34626,3511,2
28364,20657,1145,1
28365,3126,3283,4
28366,3279,3665,5
28367,41714,4035,5
28368,14969,3802,4
28369,5281,2380,1
28370,20064,132,5
28371,37337,2505,2
28372,14719,1498,1
28373,20517,3668,3
28374,16250,2544,2
28375,4371,4603,4
28376,20828,3989,2
28377,21873,1920,3
28378,29594,2401,5
28379,10157,1187,2
28380,43187,2664,5
28381,39362,872,2
28382,10105,4101,2
28383,27462,818,4
28384,46018,2088,3
28385,10649,1472,2
28386,104,4825,1
28387,21947,654,1
28388,35462,3810,4
28389,267,463,5
28390,46147,2758,2
28391,43199,497,1
28392,32727,1963,1
28393,27308,4208,4
28394,17156,2879,1
28395,18211,86,5
28396,26001,1034,5
28397,29,3065,5
28398,5137,878,4
28399,18922,4409,1
28400,33187,2659,4
28401,22560,3450,2
28402,48243,3544,2
28403,24627,800,5
28404,13811,886,3
28405,42132,238,2
28406,2315,4420,5
28407,5590,1089,5
28408,43202,4673,3
28409,14192,1952,5
28410,23578,1458,1
28411,25575,2439,1
28412,14333,2802,1
28413,25889,912,5
28414,47555,3718,4
28415,27888,4416,2
28416,8595,2643,3
28417,15745,1418,5
28418,33046,4340,4
28419,30166,1662,5
28420,12765,4277,3
28421,21065,632,3
28422,10938,4587,1
28423,33499,4754,4
28424,645,114,4
28425,3503,3589,2
28426,46261,4727,3
28427,23374,3428,1
28428,25986,1489,2
28429,33325,1964,3
28430,9886,2596,5
28431,19791,4650,5
28432,18674,2159,3
28433,38181,4282,3
28434,35557,3633,3
28435,40981,3321,3
28436,18233,2775,3
28437,46233,3188,4
28438,41242,69,2
28439,49541,798,4
28440,37652,331,3
28441,17809,1776,1
28442,32486,3548,3
28443,22487,4243,4
28444,38842,807,4
28445,24346,4930,3
28446,34500,2610,4
28447,20966,2369,4
28448,17946,4581,1
28449,32786,2760,4
28450,5453,4996,3
28451,32665,1075,5
28452,22579,390,4
28453,37962,3866,3
28454,18762,3224,3
28455,32975,446,1
28456,30871,3931,3
28457,47208,3170,2
28458,3215,1530,1
28459,45826,4545,1
28460,14515,2221,5
28461,22585,2780,2
28462,38772,855,1
28463,2369,1349,1
28464,41200,583,1
28465,47054,702,5
28466,44179,4981,1
28467,39166,4294,5
28468,22439,3987,2
28469,39878,3057,3
28470,23729,2662,5
28471,26049,1091,3
28472,2590,776,1
28473,36584,310,3
28474,13981,4247,3
28475,23450,1586,3
28476,27808,1138,5
28477,48681,3360,1
28478,41430,4865,2
28479,25647,1768,3
28480,2205,3343,5
