feedback_id,customer_id,rating,comments,submitted_at
5708,9690,4,Great,2024-11-23
7502,3172,3,Excellent,2021-01-15
10261,1568,2,Excellent,2022-10-26
6956,1152,2,,2024-04-21
19638,7620,3,Average,2022-03-12
17479,6034,5,Average,2021-05-07
16896,8561,5,Poor,2021-06-16
2287,4947,3,,2020-12-12
15762,8235,2,Great,2023-07-02
1906,1908,3,Average,2020-08-25
14314,3491,5,,2020-03-07
11441,2536,,Excellent,2020-12-13
14336,4174,1,,2022-02-14
858,1294,4,,2021-05-12
11902,4770,,Excellent,2020-01-29
11713,4797,5,Poor,2021-01-11
6583,6872,4,Bad,2020-08-02
13983,2973,3,Average,2024-02-19
17579,3923,3,Bad,2024-05-24
16933,4998,5,Bad,2022-02-24
12660,7033,4,Excellent,2020-02-01
19278,993,2,Excellent,2024-08-11
1369,8113,2,Excellent,2020-06-02
6296,5288,4,Bad,2020-10-20
1220,2241,4,Excellent,2021-09-27
17483,1477,4,Bad,2021-12-25
2782,6427,1,Bad,2020-01-03
3034,390,4,Poor,2020-08-06
201,1000,2,Poor,2023-11-19
4007,1856,4,,2020-03-01
566,8126,4,,2023-11-20
2671,8851,4,,2020-10-20
921,2764,4,Average,2023-05-24
922,3664,5,Average,2023-03-24
2979,4987,2,Bad,2021-06-20
10108,1482,3,Average,2024-06-15
7235,7257,3,Excellent,2022-06-05
15513,3732,,Poor,2022-11-16
3782,7263,4,Poor,2020-11-26
15580,452,2,Poor,2020-12-06
9382,9730,4,Bad,2021-06-20
14089,3094,4,,2022-11-12
9835,883,2,Great,2020-11-17
665,4409,4,Average,2020-08-28
13173,4069,4,Great,2023-08-25
12093,3278,4,Bad,2024-11-23
3962,8567,5,,2020-11-06
12684,7952,3,Bad,2022-08-07
13359,4691,2,Great,2021-04-06
7998,4596,2,Great,2023-12-07
3497,4560,5,Excellent,2020-03-24
14069,7292,1,Poor,2023-09-05
2692,8161,5,,2023-12-07
17193,113,4,Poor,2024-06-27
16714,5132,4,Great,2022-06-29
5628,3198,1,Excellent,2021-07-06
11483,140,1,Average,2024-10-08
15434,1425,4,,2023-01-08
14435,2950,5,Bad,2020-07-12
5307,3169,4,Average,2020-04-21
11194,8709,5,,2021-10-30
2291,6044,5,Poor,2023-04-04
13143,6990,4,Excellent,2021-08-05
5833,7237,2,Poor,2021-05-23
10929,6262,3,Poor,2023-09-14
13804,888,3,Bad,2021-09-29
18703,3105,3,Poor,2023-12-16
14058,50,1,Bad,2020-07-01
11338,3952,2,Bad,2021-02-17
16372,3561,4,,2022-04-22
19931,19,5,Great,2022-09-18
7493,4822,5,Bad,2023-04-18
15345,6341,4,,2022-09-30
18923,8059,2,Average,2020-06-28
12858,9666,2,Average,2021-08-18
19924,2607,3,Poor,2021-06-18
5901,7847,1,Great,2022-04-12
5785,8644,4,Great,2021-03-12
7346,6433,5,Great,2020-06-18
17707,3766,1,Great,2024-08-26
16213,2439,2,Great,2020-10-27
8561,9742,4,Great,2020-12-30
7420,6359,4,Great,2023-11-19
9037,8320,5,Average,2022-08-24
486,5942,2,Great,2022-08-10
15708,7645,3,Poor,2024-01-18
1512,4856,,Great,2023-09-08
13298,6548,5,Excellent,2021-04-06
10711,7197,2,Average,2021-07-05
5535,5912,,Excellent,2022-09-04
2575,6482,4,Great,2023-10-27
16535,2762,4,Poor,2024-03-04
13376,4457,1,Bad,2023-12-26
7166,9608,4,Excellent,2021-12-10
13658,6362,3,,2024-01-21
16870,5694,4,,2020-09-28
12781,5789,2,Excellent,2022-08-27
7870,202,1,Excellent,2021-02-02
3324,6161,3,,2021-11-22
12356,518,3,Average,2023-08-25
16418,7738,4,Average,2022-11-05
16788,9534,4,Great,2022-12-20
15909,1989,4,Average,2023-04-30
5326,3803,3,Poor,2024-12-05
9150,5809,3,Bad,2022-10-10
1346,7163,4,,2021-01-18
3133,6242,3,Poor,2021-12-28
16293,8400,5,Excellent,2020-05-27
322,5634,5,Great,2024-03-07
18516,5756,1,Great,2024-11-18
4631,6310,5,Bad,2021-03-03
6671,4118,2,Average,2022-12-15
16991,8346,5,,2023-03-22
15138,1519,1,,2020-01-13
10596,6164,1,,2022-12-11
18249,2601,4,Average,2020-08-22
930,2196,5,Poor,2024-11-10
12866,3555,4,Excellent,2022-01-21
16849,2850,4,Excellent,2024-07-30
10453,1743,5,Average,2021-05-17
5057,1307,4,Great,2021-12-14
9264,3850,,Bad,2022-02-01
14684,7520,3,Bad,2022-11-02
1533,4196,2,,2024-11-18
19790,5179,5,Excellent,2022-06-13
15081,2556,3,Excellent,2021-04-12
6878,2306,4,,2023-08-24
892,7620,5,Poor,2020-01-19
6700,9281,5,Great,2020-12-10
4194,2643,2,Average,2023-08-23
11338,9370,4,Great,2022-06-28
11609,6410,4,Poor,2023-01-14
6797,4758,5,Great,2023-04-07
9126,2995,4,Bad,2021-03-22
16834,8752,4,Bad,2020-05-02
9773,1272,1,Excellent,2021-04-14
195,1814,3,Bad,2021-03-21
3520,8802,4,Average,2022-09-19
6562,2462,4,Average,2022-03-18
13832,4121,,Bad,2022-04-27
1567,6125,3,,2021-01-26
8873,8476,4,,2024-07-18
5801,4397,3,Average,2021-04-13
3953,9284,3,Excellent,2023-08-25
14295,817,4,Average,2020-05-14
9910,7305,3,Poor,2021-08-07
4746,7332,4,Poor,2023-08-20
12888,83,2,Bad,2021-02-20
5561,1921,4,Great,2023-12-28
787,7818,4,Bad,2024-01-29
17046,2094,4,Poor,2024-03-01
1790,7072,1,,2021-04-14
5153,7968,4,Poor,2024-08-08
16179,8368,3,Bad,2020-03-01
3252,5286,4,Great,2021-04-24
10596,4938,4,Excellent,2020-08-25
16635,370,2,Average,2024-11-16
14047,1819,2,,2022-01-27
5399,2102,1,Bad,2022-12-11
6199,3491,1,Great,2023-06-10
6296,1780,5,Excellent,2022-04-30
15699,7675,4,Excellent,2023-06-05
5351,1365,5,Bad,2023-07-05
3950,7295,4,,2021-05-17
2486,3677,3,Bad,2021-05-17
3869,2427,3,Average,2023-03-27
10573,8265,5,Great,2023-01-03
10064,8090,,Average,2024-06-09
3971,2963,1,Bad,2024-04-10
13224,860,3,Poor,2023-12-22
8299,4139,4,Bad,2024-12-21
9563,2425,1,Bad,2020-04-26
12200,9257,3,Great,2021-10-03
886,4018,3,Excellent,2021-06-20
10303,8561,1,Poor,2021-06-18
9040,8343,4,Excellent,2020-04-29
8152,1135,3,,2022-09-26
16949,5167,3,Great,2020-04-27
13625,5120,4,Average,2020-05-05
533,5695,5,Excellent,2021-01-21
789,6137,1,Great,2024-11-12
13112,5486,5,,2021-09-16
4946,4165,1,Great,2023-04-14
872,2347,2,Average,2023-06-19
14992,5040,2,,2022-04-17
18231,4898,3,,2023-05-18
6435,8253,5,,2023-05-08
2927,5042,4,,2024-01-10
17521,3902,4,Bad,2024-07-10
13296,1338,4,Average,2023-08-07
12969,1185,3,Poor,2024-12-31
5880,4427,3,Average,2022-03-26
11404,1552,3,Average,2022-10-10
1258,1630,2,,2023-04-13
40,9520,4,Great,2024-12-04
10995,1527,5,Bad,2020-12-01
16145,9866,4,Great,2020-01-13
2690,1362,5,Average,2022-08-05
17015,9766,3,Poor,2021-01-21
11352,4371,5,Great,2023-07-24
7415,5284,3,Poor,2024-01-15
17743,7611,4,,2021-01-24
992,1994,,Average,2022-07-29
4901,870,5,Bad,2022-04-14
14835,1015,1,Average,2020-06-15
2269,603,3,,2024-11-20
15997,691,3,Poor,2020-05-27
2467,8686,4,Excellent,2020-05-04
10118,490,2,Poor,2023-07-13
3131,6865,1,,2021-05-05
187,7241,,Great,2021-01-01
1125,7787,4,Great,2023-04-02
12463,8025,3,Excellent,2021-07-18
11292,295,4,,2020-01-19
3049,5489,,Great,2020-07-05
3331,4028,1,Excellent,2024-11-22
7276,2913,5,Average,2020-01-30
16931,9910,5,,2023-05-19
11392,4745,2,,2023-02-10
4280,1874,1,Bad,2020-10-14
17332,3259,5,Poor,2024-02-10
7917,2818,2,Average,2023-07-29
9049,8637,4,Average,2023-09-07
12664,3642,4,,2023-03-27
13445,4459,2,Excellent,2021-05-29
19528,5308,1,Poor,2021-09-12
9831,8934,,Bad,2022-09-14
19571,2042,1,Excellent,2020-06-01
6309,680,2,Great,2020-09-09
2285,5739,5,Great,2021-01-28
9748,5669,2,Great,2021-03-02
10099,9551,2,Excellent,2020-01-24
16568,7698,1,Bad,2021-01-21
6587,8034,5,Excellent,2020-11-21
2543,63,5,,2021-03-27
10763,7830,2,,2021-07-11
15231,7353,4,Poor,2021-10-12
4831,6916,5,Poor,2022-11-08
17,8327,3,,2022-01-30
19184,3645,4,Excellent,2022-09-03
9486,4971,4,Poor,2020-09-14
7670,8004,1,Average,2023-12-19
3578,3279,4,Great,2023-03-16
15394,7297,5,,2023-04-18
62,9015,4,Bad,2022-07-03
5908,3075,4,Bad,2021-11-18
15752,8313,4,Bad,2021-06-20
2881,7553,3,Poor,2023-01-29
5664,1638,1,Excellent,2020-09-09
7043,5104,2,Poor,2022-07-12
827,9117,4,Excellent,2020-12-14
9457,645,4,Average,2022-03-09
13087,2033,4,Excellent,2021-11-19
8936,2762,3,Excellent,2023-07-05
4608,2069,3,,2022-01-12
2381,242,4,,2022-11-08
15366,2669,4,,2023-09-10
8905,803,2,Average,2022-06-20
8093,5060,2,Poor,2022-07-23
14019,196,5,,2020-03-17
1741,2188,,Great,2021-09-25
2867,2331,3,Poor,2021-06-03
5995,4842,2,,2020-11-26
1724,3607,1,Average,2023-08-06
1599,8469,3,Average,2021-01-28
16908,61,2,Great,2022-09-23
10926,3928,5,Bad,2023-07-15
9358,6297,4,Poor,2022-12-22
14329,2592,,Bad,2024-12-12
3175,8759,4,Bad,2024-05-12
3333,9764,4,Poor,2022-01-23
2918,6122,4,Average,2021-07-11
9981,1201,2,Great,2021-04-02
2493,2855,3,Excellent,2024-04-02
4896,7025,2,Poor,2023-10-10
19009,9429,5,Average,2020-07-20
11170,6973,5,Excellent,2020-01-04
3313,137,4,,2023-09-29
8008,1030,4,Great,2022-09-01
7420,2595,2,Excellent,2024-11-30
11871,7207,5,Bad,2021-08-27
2222,662,4,Average,2021-12-24
18262,2473,4,Excellent,2024-10-26
3266,87,5,Bad,2022-10-10
14200,6220,2,,2020-12-31
4645,8144,3,Bad,2022-08-24
9243,6969,5,Excellent,2021-02-05
4578,2774,3,Great,2021-05-18
14890,1701,4,Poor,2024-11-02
11476,2701,3,,2023-05-21
16033,6816,5,Bad,2022-05-31
3602,1648,,Bad,2020-02-20
6877,6039,4,Excellent,2021-01-13
9724,5165,5,Poor,2023-05-16
16088,5521,5,Poor,2021-12-03
7041,3688,4,,2023-03-12
3194,597,1,Bad,2021-03-18
6289,4546,4,,2021-08-27
2085,8677,4,Bad,2022-03-02
5485,8838,2,Great,2022-01-29
15584,4758,,Great,2023-09-30
16751,4385,3,Average,2021-11-03
15789,8913,4,Average,2023-12-08
19970,4734,2,Great,2021-05-21
186,7082,1,Bad,2023-01-24
17178,8691,4,Poor,2022-05-16
1051,7118,3,,2020-12-24
6804,4730,5,Great,2024-01-11
16099,1674,4,Great,2023-02-14
18575,8307,3,Poor,2022-12-20
19643,9929,1,Average,2021-11-09
1412,7179,5,Excellent,2024-06-04
2960,2295,4,,2022-06-04
5638,3631,4,Bad,2021-05-17
5042,147,3,Poor,2023-05-20
2404,3454,2,Great,2023-07-04
18743,4508,4,,2021-03-14
2891,5784,3,,2024-10-23
13711,7752,3,Excellent,2021-05-05
6661,5629,1,Great,2021-09-20
18396,8329,4,,2021-09-28
3533,3361,5,,2021-05-02
2705,3006,4,Great,2020-10-20
15801,3553,1,Great,2024-05-30
11359,19,2,Bad,2023-05-15
6174,2243,3,Excellent,2022-12-10
14716,6319,4,Bad,2023-02-21
1303,5098,3,Average,2022-09-17
491,8641,4,Poor,2021-08-22
14184,1949,3,Great,2024-02-29
46,9138,4,Poor,2021-10-30
15231,5619,4,Average,2024-01-28
5155,4237,1,Bad,2024-03-10
13764,6902,2,Poor,2024-12-14
11267,1921,4,,2022-06-05
6571,4189,3,Poor,2024-02-25
10720,239,4,,2022-08-11
10577,205,2,Bad,2023-02-11
13573,5553,5,Average,2023-02-02
2261,4928,3,Excellent,2020-04-25
546,4391,4,Great,2023-03-06
4153,2688,2,Great,2023-02-24
9776,4952,4,Bad,2023-11-24
19012,6161,5,Average,2022-08-07
1867,5389,4,Average,2024-01-03
821,9541,2,Bad,2021-06-02
1784,5127,3,Poor,2021-04-01
16908,817,3,Bad,2024-02-02
3138,9013,4,Excellent,2020-08-12
15337,193,3,Great,2022-02-24
2879,1777,2,Poor,2023-04-18
7211,3646,3,Great,2024-12-02
11549,6315,2,Bad,2022-10-04
2123,8443,4,Great,2020-08-31
15266,1789,1,Average,2020-04-01
16924,7375,4,Poor,2022-09-11
14914,3701,4,,2022-08-30
13365,9360,2,,2024-10-05
2486,3894,5,Average,2020-07-29
16231,6812,4,Bad,2024-03-29
8837,9289,5,Great,2020-03-24
13053,2680,2,Average,2021-11-29
1167,3905,3,Excellent,2021-09-14
1697,7261,4,,2021-10-18
4654,505,5,,2022-05-15
389,9814,5,Great,2022-10-26
4538,9580,3,Great,2020-02-24
12667,6774,5,Poor,2024-06-29
9971,3817,1,Excellent,2023-09-06
156,718,4,Average,2024-12-09
2337,4435,5,,2024-09-25
10352,659,1,,2023-04-03
10444,5058,,Great,2023-10-30
15499,4009,4,,2020-01-17
15179,4995,5,Great,2021-06-18
10918,4235,,Bad,2021-10-05
5736,3765,3,Average,2021-10-11
13155,4638,2,Bad,2023-01-23
17985,2105,3,Average,2023-07-27
5301,9448,3,Great,2024-08-30
2082,6802,5,Average,2023-04-04
18116,8576,5,Bad,2021-08-21
6483,2608,4,Excellent,2021-10-22
10422,8386,5,,2023-08-27
1647,3720,1,Bad,2021-09-29
539,2582,5,Bad,2022-01-27
14352,2566,2,,2020-06-03
6873,2764,4,Bad,2024-03-27
1306,6329,4,Great,2024-09-23
9688,5992,3,,2023-11-03
1125,3407,2,,2021-01-10
12124,8924,5,Excellent,2020-07-16
11716,4781,,Bad,2020-03-16
1668,4178,1,Great,2023-07-06
16576,6477,2,Bad,2023-01-09
2849,2605,5,Excellent,2022-02-04
2345,8182,2,Bad,2023-05-17
13883,2383,4,Bad,2023-02-26
13495,532,3,Great,2020-02-04
11596,6080,3,Average,2023-07-24
14983,635,1,,2024-10-24
16552,9962,4,Poor,2021-08-27
190,3,2,Poor,2022-01-02
12483,8398,3,Average,2021-03-02
16555,5952,,Bad,2022-02-01
12372,5627,2,Excellent,2023-09-26
12823,7740,5,Bad,2020-05-19
3499,6004,3,Great,2023-11-22
10607,2891,4,Excellent,2022-10-23
5733,6240,2,Poor,2020-02-07
13765,8027,4,Great,2020-12-08
13394,3307,4,Poor,2023-11-12
11790,898,3,Poor,2023-08-04
4040,9278,4,,2024-03-07
15124,9472,2,Poor,2022-05-16
9208,671,,Excellent,2023-12-16
9926,7292,5,Excellent,2021-10-22
10762,1506,4,Average,2023-06-04
4939,6461,1,Bad,2021-06-30
7136,5168,5,Great,2023-03-13
9612,5256,4,Great,2024-11-16
1630,250,5,Poor,2023-02-06
641,6458,1,Excellent,2021-03-03
3346,1893,3,,2022-12-03
2452,3440,4,Great,2024-07-27
1166,2855,2,Excellent,2022-03-09
18325,9696,3,Great,2024-09-14
19288,3793,4,Poor,2023-11-22
17623,5331,1,Great,2021-01-16
4976,7872,5,Great,2021-03-21
1605,8236,3,Great,2023-05-30
14045,3613,4,Average,2024-09-12
7755,2619,4,Excellent,2022-01-26
16327,4679,4,Poor,2022-01-02
13341,3164,2,Great,2020-12-04
4299,9481,1,Average,2020-02-02
13661,2943,5,Great,2020-07-09
16563,8412,3,Poor,2022-12-18
15425,1926,5,Average,2023-02-23
11777,2973,1,Bad,2021-12-01
6201,991,5,Great,2023-03-22
3133,1813,1,Excellent,2020-12-28
1424,8996,,Average,2021-03-13
15296,490,5,Great,2024-02-20
10104,5877,5,Excellent,2021-07-29
19508,9686,3,Excellent,2023-10-13
5379,3646,3,,2022-09-22
16511,7082,3,Great,2023-09-24
7151,2892,4,Excellent,2024-07-07
11157,9898,,Average,2021-06-29
3954,3517,4,Bad,2021-01-01
13627,3341,3,Average,2020-06-25
11915,6411,1,Bad,2024-11-06
8510,54,3,Average,2022-05-15
1392,2576,1,Bad,2023-06-03
15122,616,4,Average,2022-10-05
5041,5945,4,Bad,2023-06-04
8254,7405,5,Excellent,2020-07-12
19913,955,5,Poor,2024-11-05
1947,1630,2,Great,2022-08-06
10356,6860,5,Bad,2023-07-09
5649,8842,4,Great,2021-09-17
7065,3279,1,Bad,2021-05-23
11904,5456,1,Bad,2021-08-31
13686,3802,4,Bad,2024-08-22
16152,2562,1,,2024-06-07
5811,6540,5,,2021-05-22
17837,371,4,Average,2023-02-26
19856,858,5,Average,2024-08-02
7727,4887,4,Excellent,2021-10-04
18976,7486,4,Poor,2024-11-30
16133,384,5,Poor,2024-09-30
16178,4335,5,Bad,2023-03-27
18355,4291,4,Bad,2020-07-22
11881,2726,4,Poor,2023-10-12
4770,6205,4,Average,2023-05-05
1358,6112,3,Bad,2021-07-27
9964,4252,,Average,2020-12-31
10047,923,3,Poor,2021-12-07
15979,2916,5,Bad,2022-08-04
4717,7958,3,Average,2024-03-05
13674,3047,4,Bad,2021-08-26
1220,9167,3,Average,2021-01-30
16977,1231,5,Average,2023-12-31
2333,7648,4,Excellent,2021-11-16
19119,4934,3,Bad,2024-02-20
14940,9556,3,Bad,2020-10-08
9339,3941,2,Average,2020-04-24
3903,6484,3,,2022-02-02
2531,204,4,Great,2024-10-11
12948,161,4,Average,2021-12-14
3370,8961,4,Bad,2020-07-22
16939,3749,,Average,2020-05-20
16216,6719,2,Bad,2023-07-03
3980,2582,1,Excellent,2022-10-14
8393,1094,4,Poor,2024-07-12
15260,4501,3,Average,2024-02-22
10400,8800,5,Poor,2023-11-04
1352,5711,4,,2023-02-05
11424,9733,5,Bad,2024-06-25
353,2876,2,Bad,2024-05-02
11884,3192,5,Great,2024-07-05
12561,1838,5,Bad,2020-12-28
5320,690,1,,2022-06-14
17639,3760,1,Great,2022-04-25
10855,2104,5,Average,2022-10-24
179,366,3,Bad,2023-01-12
11166,8093,3,Bad,2021-08-26
6261,4173,4,Great,2022-06-29
15030,6034,4,Poor,2023-12-22
11253,2379,3,Average,2020-07-16
1144,1206,3,Excellent,2024-12-09
11299,4989,4,Excellent,2021-02-11
7185,5670,4,,2021-06-27
2158,2736,2,Poor,2023-06-14
5664,9868,3,Excellent,2020-01-13
5776,8491,3,Average,2020-12-26
15057,957,5,Poor,2023-03-22
17812,9307,3,Poor,2022-12-10
5189,6624,,Poor,2021-02-01
3103,1475,1,,2021-02-28
15851,4461,2,Poor,2022-10-03
3287,7003,5,Average,2024-03-14
15327,6397,5,Poor,2022-08-11
1685,2829,3,Average,2024-12-01
1791,2851,2,,2024-06-24
979,2965,2,Excellent,2024-10-04
14125,4595,,Poor,2021-01-15
15894,9142,5,,2021-01-10
19348,6645,4,Excellent,2020-04-23
7833,2851,5,Average,2024-01-16
17669,166,1,Excellent,2020-03-10
8514,920,4,Great,2021-02-08
13378,8306,4,Great,2020-05-24
2742,3505,5,,2022-12-26
14884,992,,Great,2022-10-06
3972,6048,5,Excellent,2022-11-10
16981,3840,4,,2020-12-21
11083,1259,3,Excellent,2024-03-18
11447,7610,3,Average,2023-01-13
15430,8707,3,Great,2023-09-16
15638,4805,5,Excellent,2021-07-20
7504,68,3,,2024-07-20
308,9789,2,Poor,2024-10-18
3935,5661,4,Average,2024-01-30
7102,4479,2,Poor,2020-04-22
16838,8211,3,Great,2020-09-29
10967,3522,2,Bad,2023-03-15
10136,573,5,,2020-07-10
8765,7083,2,Excellent,2022-12-18
12154,7833,4,Great,2022-06-05
14317,5396,4,Average,2021-10-15
5654,2259,1,Excellent,2021-06-10
4790,6040,,Average,2024-01-11
14589,651,,Bad,2021-11-20
18586,5742,,Bad,2022-01-17
10673,6839,4,Poor,2022-02-08
19170,2588,5,Average,2022-12-29
19090,7877,1,Poor,2022-12-03
19155,3263,,Average,2022-10-16
10563,1339,3,Bad,2023-08-06
19403,4997,1,Excellent,2020-02-21
10451,5781,3,Great,2020-12-27
15554,2828,5,Excellent,2022-09-09
15924,5233,3,Excellent,2024-01-13
510,2218,4,,2022-10-05
3340,3540,3,,2021-12-09
17092,7846,2,,2022-09-14
10290,9230,4,,2023-04-22
2062,4384,5,Great,2021-06-08
5781,2962,1,Poor,2020-11-30
5331,3227,2,,2024-12-16
14815,6838,4,Poor,2024-05-29
19003,7032,3,Great,2023-01-18
17068,9291,4,,2024-03-22
5678,9132,4,Average,2021-10-20
11400,3717,3,Great,2022-05-16
1414,3415,4,Average,2024-05-22
7771,1449,4,Average,2020-02-07
2145,571,4,Bad,2020-02-21
11277,2905,4,Great,2024-04-25
15632,2506,2,Bad,2022-08-18
17480,918,2,Excellent,2021-04-22
2008,6983,4,Excellent,2022-12-27
1876,7428,4,,2022-05-09
18387,6337,4,Poor,2021-04-05
6289,1679,1,Great,2023-12-01
6838,616,4,Excellent,2020-08-12
13236,9942,,Poor,2021-08-03
11221,7087,4,Poor,2022-01-04
8689,4750,5,Excellent,2022-06-08
1727,3506,,Average,2022-05-29
15785,4530,3,Average,2021-10-15
12432,1136,3,Average,2022-02-11
15706,8567,3,Great,2024-08-26
7488,7227,4,Excellent,2023-09-19
2168,5163,3,,2024-06-24
11984,207,1,Excellent,2024-08-20
2762,4876,3,Average,2021-02-26
14817,1320,1,Average,2021-03-24
14997,1142,1,Bad,2023-10-23
4712,4628,5,Poor,2020-11-28
12020,7390,3,Average,2022-01-10
4588,2691,1,Excellent,2021-06-12
8064,7324,4,Bad,2022-04-16
2008,3256,4,Great,2022-12-28
12262,8282,4,Bad,2020-10-28
5802,5214,1,,2022-02-25
14232,4109,2,Great,2023-09-17
19373,3021,3,Great,2023-12-27
19360,1858,3,Great,2023-10-09
17579,8997,3,Poor,2021-01-12
968,9137,3,,2021-09-09
4290,2790,3,Bad,2024-07-25
3782,3876,3,Average,2022-05-24
6892,7606,5,Bad,2020-03-03
3663,9803,2,Poor,2020-06-28
13023,8136,3,,2021-02-15
8162,6056,5,Excellent,2020-03-08
7732,3883,1,Great,2024-02-09
5498,7176,3,Great,2020-10-19
8615,7130,4,Average,2023-08-29
10060,5022,3,Excellent,2024-07-11
4143,4736,2,Excellent,2022-12-31
3278,2388,4,Bad,2023-01-07
15870,6583,4,Excellent,2023-02-14
12898,9134,5,Average,2023-03-22
2977,5867,,Average,2021-09-16
5970,2567,4,Excellent,2023-09-28
16123,976,,Poor,2024-10-19
15112,7213,4,Excellent,2024-01-18
1829,9147,5,Great,2022-10-12
3375,1263,2,Average,2023-06-11
15130,5048,5,Great,2023-04-28
9031,9136,2,Great,2024-06-20
17948,7383,1,Poor,2020-06-21
13253,6232,4,Excellent,2021-06-23
16787,3328,5,Excellent,2022-03-24
15780,5631,5,Poor,2020-05-06
3359,2260,3,Excellent,2024-08-30
15005,1258,2,Bad,2024-05-06
4653,465,4,Great,2021-09-15
6183,3295,5,Excellent,2024-03-12
18653,6775,3,Great,2024-03-22
5278,7432,4,,2022-12-19
12926,1231,4,Great,2024-12-29
5269,9077,2,Bad,2022-10-26
7072,3806,4,,2024-03-25
8071,6420,1,,2023-06-21
12710,5751,4,,2022-10-22
11023,3857,4,Excellent,2024-07-06
2975,3136,3,Average,2022-11-21
3603,6954,2,Average,2022-10-28
14701,9117,4,Poor,2023-06-13
7586,6035,5,,2022-10-24
14211,4590,5,Great,2023-04-15
17493,1547,4,Great,2024-09-24
10829,6066,1,Excellent,2024-01-27
12913,1095,5,Bad,2022-04-30
9692,2412,4,Poor,2022-05-09
11548,2618,5,Excellent,2024-06-03
5272,8955,,,2022-05-08
1870,4146,3,Poor,2023-02-25
10660,2776,4,Bad,2024-05-15
15087,6629,1,Average,2023-06-09
7356,3156,4,Excellent,2024-12-28
3326,3971,5,Excellent,2024-09-11
11501,7973,3,,2022-08-03
2911,8776,4,Average,2022-09-07
16563,5416,2,Average,2020-04-12
13152,4332,4,Average,2024-02-15
5982,1943,1,,2020-08-02
1121,6027,1,Excellent,2023-03-05
1138,8302,3,Poor,2021-11-25
13626,192,5,Bad,2020-08-22
19049,9096,4,Poor,2024-07-23
11659,862,2,Bad,2024-09-26
12572,6712,5,Poor,2020-03-26
1024,9276,4,Poor,2023-11-23
7761,650,4,Poor,2021-10-08
9170,4135,2,Poor,2020-08-12
3037,7588,4,Bad,2023-03-12
14181,8829,4,Bad,2022-02-08
9055,1037,3,Excellent,2024-07-16
9593,4132,3,Average,2020-09-15
1099,2149,2,Excellent,2023-12-19
11676,5458,4,Great,2022-04-04
1577,6080,4,,2022-11-30
15685,2431,3,Great,2024-06-07
14146,1880,5,Poor,2020-09-28
7709,7543,5,Average,2021-05-05
15108,2012,,Great,2020-07-10
7941,3374,5,Bad,2023-10-15
6481,7358,5,Poor,2022-09-24
19550,1290,4,Great,2023-08-10
10629,1448,5,Great,2020-01-10
3471,3200,5,Bad,2023-04-03
3573,6382,3,Poor,2021-05-07
16959,7523,,Excellent,2021-02-11
15065,6060,5,Poor,2020-02-13
4961,3184,,,2022-03-30
18957,5463,3,Bad,2020-12-26
324,3217,4,Poor,2023-01-27
4871,3137,2,,2021-12-28
781,3319,3,,2022-01-29
13337,2783,4,,2023-08-11
668,9183,4,Excellent,2021-04-19
3099,7658,1,Great,2022-04-09
15755,4921,4,Bad,2021-06-01
11457,6325,4,,2023-05-20
10227,6328,4,Excellent,2020-01-14
17549,8418,4,Excellent,2022-06-22
5688,777,4,Great,2020-12-15
9416,5209,4,Average,2020-12-09
3368,688,5,Bad,2020-06-05
12890,530,3,Average,2020-02-22
7093,5068,4,Excellent,2023-03-21
18639,8081,2,Great,2024-03-20
13003,5519,,Average,2020-04-28
16838,2154,4,Poor,2021-08-24
5924,9487,5,Average,2024-09-12
78,6095,5,Bad,2020-11-03
8026,6975,3,Excellent,2020-04-01
14959,9719,5,Average,2024-10-30
18081,4775,2,Bad,2023-09-10
14353,7693,5,Excellent,2021-09-20
252,3104,1,Great,2024-01-28
14120,2441,3,Excellent,2024-04-03
7274,4136,5,Average,2022-06-03
14479,7125,3,Excellent,2022-11-24
5286,5202,4,Average,2021-08-20
2845,845,5,Excellent,2024-06-10
12616,447,5,,2024-03-24
7036,3916,1,,2024-10-24
5844,3110,5,Great,2021-11-30
9148,1235,5,,2021-12-15
8624,6588,5,Excellent,2021-01-02
6198,227,2,,2024-11-13
17351,4144,5,Poor,2021-09-01
14432,7186,3,Great,2021-10-03
9320,5559,4,Excellent,2023-07-11
10189,187,4,,2022-09-30
17488,2536,5,Average,2020-08-30
9850,1933,4,Average,2023-07-24
9625,9041,4,Excellent,2020-01-01
19785,2033,5,Bad,2023-12-14
6875,1253,5,Great,2023-06-14
16608,5510,1,,2021-09-17
16502,5075,5,Average,2020-01-06
9073,1882,4,Bad,2020-03-28
16708,270,3,Average,2021-07-27
7314,1631,2,Bad,2020-03-03
8382,4406,4,Poor,2022-02-03
11963,6140,3,Bad,2023-07-21
8192,1575,2,Excellent,2023-06-06
2502,1696,5,,2020-03-05
16250,3259,4,Excellent,2024-04-08
12704,3263,4,Average,2021-02-12
16798,1446,1,Excellent,2024-08-25
17448,6264,2,Poor,2020-04-19
15657,8412,1,Excellent,2023-02-09
3937,53,4,Great,2023-11-14
5939,9950,2,Average,2023-07-05
16777,5571,4,Bad,2024-11-03
1932,7580,5,Excellent,2021-10-23
19278,1667,3,,2023-07-25
10174,6902,3,Excellent,2020-12-19
1582,2786,2,Bad,2022-09-18
19285,720,4,,2020-05-03
6595,8598,4,Excellent,2021-09-09
7037,6856,2,Great,2021-03-16
